API_Number,Well_Name,Operator,County,Date,Formation,Oil_Prod_BBL,Gas_Prod_MCF,Water_Prod_BBL,BHP_PSI,GOR,Choke_Size
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2021-08-18,Wolfcamp B,11298.26,47238.72,6403.57,2373.0,4181.0,48
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2021-09-17,Wolfcamp B,10727.17,45190.74,6106.09,2326.0,4213.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2021-10-17,Wolfcamp B,10407.18,44172.34,5949.37,2280.0,4244.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2021-11-16,Wolfcamp B,10215.04,43680.37,5864.49,2235.0,4276.0,24
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2021-12-16,Wolfcamp B,9884.49,42579.99,5698.86,2190.0,4308.0,48
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-01-15,Wolfcamp B,9659.37,41916.22,5592.67,2147.0,4339.0,48
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-02-14,Wolfcamp B,9707.34,42431.83,5644.16,2104.0,4371.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-03-16,Wolfcamp B,9242.57,40693.04,5396.51,2063.0,4403.0,48
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-04-15,Wolfcamp B,9339.17,41414.14,5475.72,2022.0,4434.0,64
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-05-15,Wolfcamp B,9181.25,41004.68,5405.56,1982.0,4466.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-06-14,Wolfcamp B,9005.93,40506.92,5324.34,1943.0,4498.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-07-14,Wolfcamp B,8657.75,39215.15,5139.65,1904.0,4529.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-08-13,Wolfcamp B,8632.05,39372.11,5145.48,1867.0,4561.0,64
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-09-12,Wolfcamp B,8296.15,38102.81,4965.52,1830.0,4593.0,48
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-10-12,Wolfcamp B,8160.56,37738.54,4904.3,1793.0,4625.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-11-11,Wolfcamp B,8137.72,37890.69,4910.46,1758.0,4656.0,64
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2022-12-11,Wolfcamp B,7954.52,37289.63,4819.34,1723.0,4688.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-01-10,Wolfcamp B,7715.98,36415.78,4693.67,1689.0,4720.0,24
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-02-09,Wolfcamp B,7646.68,36330.95,4670.2,1655.0,4751.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-03-11,Wolfcamp B,7377.93,35287.77,4524.08,1623.0,4783.0,64
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-04-10,Wolfcamp B,7313.72,35212.33,4502.58,1591.0,4815.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-05-10,Wolfcamp B,7279.71,35279.15,4499.42,1559.0,4846.0,48
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-06-09,Wolfcamp B,7044.3,34361.4,4371.13,1528.0,4878.0,48
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-07-09,Wolfcamp B,7250.99,35599.29,4517.1,1498.0,4910.0,24
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-08-08,Wolfcamp B,6916.45,34175.94,4325.59,1468.0,4941.0,24
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-09-07,Wolfcamp B,6901.87,34322.48,4333.33,1439.0,4973.0,32
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-10-07,Wolfcamp B,6796.79,34015.23,4283.96,1411.0,5005.0,48
42-119-71958,MIDLAND_UNIT_327H,ExxonMobil,Midland,2023-11-06,Wolfcamp B,6554.95,33012.56,4147.55,1383.0,5036.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-01-01,Wolfcamp B,62187.16,187165.45,36438.97,4500.0,3010.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-01-31,Wolfcamp B,47585.62,144651.23,28022.52,4411.0,3040.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-03-02,Wolfcamp B,39311.79,120683.51,23265.35,4324.0,3070.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-04-01,Wolfcamp B,32875.27,101913.45,19552.43,4238.0,3100.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-05-01,Wolfcamp B,29721.21,93030.39,17763.64,4154.0,3130.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-05-31,Wolfcamp B,25989.93,82133.33,15609.69,4072.0,3160.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-06-30,Wolfcamp B,22528.46,71872.42,13596.72,3991.0,3190.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-07-30,Wolfcamp B,20813.07,67026.25,12622.4,3912.0,3220.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-08-29,Wolfcamp B,19111.41,62121.44,11646.39,3835.0,3250.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-09-28,Wolfcamp B,17710.02,58099.26,10844.28,3759.0,3281.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-10-28,Wolfcamp B,15598.84,51642.82,9597.25,3684.0,3311.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-11-27,Wolfcamp B,15081.47,50383.88,9323.12,3611.0,3341.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2019-12-27,Wolfcamp B,13636.84,45968.11,8470.03,3540.0,3371.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-01-26,Wolfcamp B,13147.67,44714.88,8204.72,3470.0,3401.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-02-25,Wolfcamp B,11957.5,41027.03,7497.03,3401.0,3431.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-03-26,Wolfcamp B,11368.85,39349.5,7161.27,3334.0,3461.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-04-25,Wolfcamp B,10891.48,38025.06,6892.49,3268.0,3491.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-05-25,Wolfcamp B,10300.96,36273.41,6548.96,3203.0,3521.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-06-24,Wolfcamp B,9835.64,34930.88,6281.95,3140.0,3551.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-07-24,Wolfcamp B,9243.32,33105.49,5930.72,3077.0,3582.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-08-23,Wolfcamp B,9120.33,32939.49,5878.53,3016.0,3612.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-09-22,Wolfcamp B,8772.46,31947.11,5680.01,2957.0,3642.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-10-22,Wolfcamp B,8241.66,30262.13,5360.47,2898.0,3672.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-11-21,Wolfcamp B,7781.0,28804.83,5083.65,2841.0,3702.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2020-12-21,Wolfcamp B,7686.43,28686.1,5044.38,2785.0,3732.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-01-20,Wolfcamp B,7419.44,27912.97,4890.9,2729.0,3762.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-02-19,Wolfcamp B,7141.86,27083.62,4728.84,2675.0,3792.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-03-21,Wolfcamp B,6853.78,26197.43,4558.18,2622.0,3822.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-04-20,Wolfcamp B,6566.81,25298.17,4386.56,2570.0,3852.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-05-20,Wolfcamp B,6386.95,24797.53,4285.14,2520.0,3883.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-06-19,Wolfcamp B,6131.87,23991.71,4131.96,2470.0,3913.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-07-19,Wolfcamp B,6078.1,23964.28,4113.54,2421.0,3943.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-08-18,Wolfcamp B,5841.71,23208.05,3970.66,2373.0,3973.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-09-17,Wolfcamp B,5594.83,22395.65,3819.25,2326.0,4003.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-10-17,Wolfcamp B,5400.1,21778.66,3702.14,2280.0,4033.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-11-16,Wolfcamp B,5484.72,22285.01,3776.22,2235.0,4063.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2021-12-16,Wolfcamp B,5301.52,21700.24,3665.62,2190.0,4093.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-01-15,Wolfcamp B,4993.55,20589.94,3467.31,2147.0,4123.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-02-14,Wolfcamp B,4980.93,20687.8,3473.14,2104.0,4153.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-03-16,Wolfcamp B,4829.74,20205.21,3381.87,2063.0,4184.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-04-15,Wolfcamp B,4600.29,19383.79,3234.69,2022.0,4214.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-05-15,Wolfcamp B,4701.95,19953.62,3319.94,1982.0,4244.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-06-14,Wolfcamp B,4538.6,19397.03,3217.9,1943.0,4274.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-07-14,Wolfcamp B,4448.82,19147.25,3167.28,1904.0,4304.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-08-13,Wolfcamp B,4186.48,18144.15,2992.78,1867.0,4334.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-09-12,Wolfcamp B,4151.1,18115.74,2979.65,1830.0,4364.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-10-12,Wolfcamp B,4103.29,18030.59,2957.35,1793.0,4394.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-11-11,Wolfcamp B,4039.93,17873.79,2923.52,1758.0,4424.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2022-12-11,Wolfcamp B,3844.93,17126.75,2793.67,1723.0,4454.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-01-10,Wolfcamp B,3950.39,17715.41,2881.87,1689.0,4484.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-02-09,Wolfcamp B,3736.05,16866.67,2736.46,1655.0,4515.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-03-11,Wolfcamp B,3789.31,17221.16,2786.57,1623.0,4545.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-04-10,Wolfcamp B,3637.74,16641.79,2685.76,1591.0,4575.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-05-10,Wolfcamp B,3652.65,16819.95,2707.47,1559.0,4605.0,24
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-06-09,Wolfcamp B,3428.87,15892.67,2551.64,1528.0,4635.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-07-09,Wolfcamp B,3408.37,15900.23,2546.37,1498.0,4665.0,32
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-08-08,Wolfcamp B,3407.76,15999.95,2555.9,1468.0,4695.0,48
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-09-07,Wolfcamp B,3243.04,15324.16,2441.86,1439.0,4725.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-10-07,Wolfcamp B,3265.07,15526.53,2468.01,1411.0,4755.0,64
42-234-56556,WARD_UNIT_328H,ExxonMobil,Ward,2023-11-06,Wolfcamp B,3187.14,15251.85,2418.44,1383.0,4785.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-01-01,Wolfcamp B,71077.83,165236.99,22726.14,4500.0,2325.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-01-31,Wolfcamp B,63225.62,148452.52,20316.59,4411.0,2348.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-03-02,Wolfcamp B,56463.64,133888.16,18234.0,4324.0,2371.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-04-01,Wolfcamp B,50198.37,120198.76,16290.98,4238.0,2394.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-05-01,Wolfcamp B,46713.8,112941.0,15234.81,4154.0,2418.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-05-31,Wolfcamp B,44470.16,108550.31,14574.18,4072.0,2441.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-06-30,Wolfcamp B,41140.07,101378.07,13548.58,3991.0,2464.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-07-30,Wolfcamp B,37971.68,94453.2,12565.85,3912.0,2487.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-08-29,Wolfcamp B,35934.99,90222.41,11949.3,3835.0,2511.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-09-28,Wolfcamp B,33702.52,85400.82,11260.83,3759.0,2534.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-10-28,Wolfcamp B,32819.12,83925.27,11018.13,3684.0,2557.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-11-27,Wolfcamp B,31055.88,80138.25,10475.82,3611.0,2580.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2019-12-27,Wolfcamp B,29304.11,76299.15,9931.76,3540.0,2604.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-01-26,Wolfcamp B,27508.55,72263.54,9367.18,3470.0,2627.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-02-25,Wolfcamp B,27197.6,72078.95,9304.77,3401.0,2650.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-03-26,Wolfcamp B,25699.02,68704.86,8833.17,3334.0,2673.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-04-25,Wolfcamp B,25068.76,67602.68,8656.62,3268.0,2697.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-05-25,Wolfcamp B,23836.81,64834.64,8269.31,3203.0,2720.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-06-24,Wolfcamp B,22722.54,62332.12,7919.08,3140.0,2743.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-07-24,Wolfcamp B,22310.87,61721.52,7811.28,3077.0,2766.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-08-23,Wolfcamp B,22063.57,61550.29,7759.97,3016.0,2790.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-09-22,Wolfcamp B,20892.92,58770.25,7381.64,2957.0,2813.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-10-22,Wolfcamp B,20418.9,57911.55,7246.81,2898.0,2836.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-11-21,Wolfcamp B,19540.91,55875.69,6966.44,2841.0,2859.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2020-12-21,Wolfcamp B,18987.91,54735.88,6799.66,2785.0,2883.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-01-20,Wolfcamp B,19023.05,55279.41,6842.65,2729.0,2906.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-02-19,Wolfcamp B,18009.14,52751.72,6506.73,2675.0,2929.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-03-21,Wolfcamp B,18217.9,53786.74,6611.28,2622.0,2952.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-04-20,Wolfcamp B,17516.41,52122.86,6384.72,2570.0,2976.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-05-20,Wolfcamp B,17015.67,51028.38,6229.4,2520.0,2999.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-06-19,Wolfcamp B,16840.63,50894.95,6192.24,2470.0,3022.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-07-19,Wolfcamp B,16546.55,50390.87,6110.56,2421.0,3045.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-08-18,Wolfcamp B,16190.58,49683.17,6004.98,2373.0,3069.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-09-17,Wolfcamp B,15452.35,47777.03,5755.88,2326.0,3092.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-10-17,Wolfcamp B,14990.25,46696.78,5607.72,2280.0,3115.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-11-16,Wolfcamp B,15252.9,47869.54,5730.36,2235.0,3138.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2021-12-16,Wolfcamp B,14667.71,46373.99,5533.96,2190.0,3162.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-01-15,Wolfcamp B,14496.49,46169.64,5492.53,2147.0,3185.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-02-14,Wolfcamp B,14330.87,45975.33,5452.7,2104.0,3208.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-03-16,Wolfcamp B,13645.51,44093.82,5213.74,2063.0,3231.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-04-15,Wolfcamp B,13906.04,45258.98,5335.52,2022.0,3255.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-05-15,Wolfcamp B,13156.24,43124.49,5068.86,1982.0,3278.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-06-14,Wolfcamp B,13120.91,43313.71,5076.23,1943.0,3301.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-07-14,Wolfcamp B,13036.97,43339.68,5064.59,1904.0,3324.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-08-13,Wolfcamp B,12826.27,42937.42,5003.25,1867.0,3348.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-09-12,Wolfcamp B,12726.49,42899.27,4984.67,1830.0,3371.0,48
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-10-12,Wolfcamp B,12249.38,41575.73,4817.38,1793.0,3394.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-11-11,Wolfcamp B,12079.24,41279.09,4769.78,1758.0,3417.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2022-12-11,Wolfcamp B,11843.04,40747.23,4695.44,1723.0,3441.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-01-10,Wolfcamp B,11793.84,40852.14,4694.79,1689.0,3464.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-02-09,Wolfcamp B,11322.15,39481.48,4525.13,1655.0,3487.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-03-11,Wolfcamp B,11228.16,39414.75,4505.51,1623.0,3510.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-04-10,Wolfcamp B,10975.66,38783.53,4421.74,1591.0,3534.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-05-10,Wolfcamp B,10880.69,38700.9,4400.87,1559.0,3557.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-06-09,Wolfcamp B,10709.28,38340.17,4348.66,1528.0,3580.0,32
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-07-09,Wolfcamp B,10729.6,38662.37,4374.07,1498.0,3603.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-08-08,Wolfcamp B,10765.54,39042.12,4405.93,1468.0,3627.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-09-07,Wolfcamp B,10653.99,38885.26,4377.31,1439.0,3650.0,24
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-10-07,Wolfcamp B,10385.97,38148.47,4283.79,1411.0,3673.0,64
42-429-26827,WARD_UNIT_329H,Pioneer,Ward,2023-11-06,Wolfcamp B,10108.55,37364.5,4185.53,1383.0,3696.0,24
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-01-01,Bone Spring,30521.96,78194.14,12440.21,4500.0,2562.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-01-31,Bone Spring,24038.99,62201.29,9846.86,4411.0,2588.0,48
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-03-02,Bone Spring,19960.24,52158.83,8216.8,4324.0,2613.0,48
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-04-01,Bone Spring,16522.26,43598.2,6835.19,4238.0,2639.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-05-01,Bone Spring,14045.44,37422.3,5839.17,4154.0,2664.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-05-31,Bone Spring,12584.52,33852.27,5257.46,4072.0,2690.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-06-30,Bone Spring,11364.46,30861.45,4770.91,3991.0,2716.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-07-30,Bone Spring,10118.52,27737.2,4268.48,3912.0,2741.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-08-29,Bone Spring,9160.0,25344.33,3882.79,3835.0,2767.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-09-28,Bone Spring,8380.39,23401.97,3569.4,3759.0,2792.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-10-28,Bone Spring,7851.32,22125.72,3360.06,3684.0,2818.0,48
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-11-27,Bone Spring,7125.66,20263.28,3064.03,3611.0,2844.0,24
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2019-12-27,Bone Spring,6784.86,19467.96,2931.31,3540.0,2869.0,48
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-01-26,Bone Spring,6085.92,17618.39,2641.75,3470.0,2895.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-02-25,Bone Spring,5748.66,16789.32,2507.07,3401.0,2921.0,48
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-03-26,Bone Spring,5561.45,16385.04,2436.75,3334.0,2946.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-04-25,Bone Spring,5090.21,15127.09,2240.65,3268.0,2972.0,48
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-05-25,Bone Spring,4907.02,14708.41,2170.02,3203.0,2997.0,48
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-06-24,Bone Spring,4643.19,14036.56,2062.81,3140.0,3023.0,48
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-07-24,Bone Spring,4512.05,13755.7,2013.74,3077.0,3049.0,24
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-08-23,Bone Spring,4214.99,12958.06,1889.75,3016.0,3074.0,24
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-09-22,Bone Spring,4115.47,12757.53,1853.52,2957.0,3100.0,24
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-10-22,Bone Spring,3888.68,12154.14,1759.3,2898.0,3126.0,24
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-11-21,Bone Spring,3790.02,11942.85,1722.39,2841.0,3151.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2020-12-21,Bone Spring,3590.38,11405.74,1638.98,2785.0,3177.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-01-20,Bone Spring,3445.2,11032.81,1579.73,2729.0,3202.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-02-19,Bone Spring,3393.2,10953.24,1562.8,2675.0,3228.0,48
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-03-21,Bone Spring,3163.17,10291.72,1463.3,2622.0,3254.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-04-20,Bone Spring,3085.81,10119.08,1433.8,2570.0,3279.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-05-20,Bone Spring,3022.68,9989.49,1410.63,2520.0,3305.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-06-19,Bone Spring,2812.67,9367.52,1318.36,2470.0,3330.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-07-19,Bone Spring,2749.94,9229.04,1294.56,2421.0,3356.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-08-18,Bone Spring,2752.65,9308.64,1301.44,2373.0,3382.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-09-17,Bone Spring,2669.16,9094.71,1267.41,2326.0,3407.0,24
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-10-17,Bone Spring,2549.66,8752.83,1215.86,2280.0,3433.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-11-16,Bone Spring,2416.74,8358.46,1157.4,2235.0,3459.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2021-12-16,Bone Spring,2459.61,8569.73,1182.94,2190.0,3484.0,24
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2022-01-15,Bone Spring,2360.72,8285.66,1140.19,2147.0,3510.0,24
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2022-02-14,Bone Spring,2229.38,7881.81,1081.3,2104.0,3535.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2022-03-16,Bone Spring,2172.31,7735.69,1058.05,2063.0,3561.0,64
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2022-04-15,Bone Spring,2209.16,7923.5,1080.5,2022.0,3587.0,32
42-373-29593,EDDY_UNIT_330H,Occidental,Eddy,2022-05-15,Bone Spring,2135.24,7713.07,1048.69,1982.0,3612.0,24
